split,query_id,user_query,query_audio_category,user_query_len_chars,user_query_len_words
train,903__romantic_warm__tpl_27,хочу теплую инструментальную музыку,romantic_warm,35,4
train,903__romantic_warm__tpl_17,нужна мягкая эмоциональная музыка,romantic_warm,33,4
train,903__romantic_warm__tpl_12,хочу музыку с нежной атмосферой,romantic_warm,31,5
train,903__sad_melancholic__tpl_10,подбери emotional sad трек,sad_melancholic,26,4
train,903__sad_melancholic__tpl_20,нужен трек для трогательной сцены,sad_melancholic,33,5
train,903__sad_melancholic__tpl_22,подбери тихую меланхоличную композицию,sad_melancholic,38,4
train,904__aggressive_intense__tpl_28,подбери жесткую музыку для видео,aggressive_intense,32,5
train,904__aggressive_intense__tpl_24,хочу интенсивный фон без спокойствия,aggressive_intense,36,5
train,904__aggressive_intense__tpl_15,хочу музыку с давлением и драйвом,aggressive_intense,33,6
train,904__calm_relaxing__tpl_27,хочу мягкое спокойное звучание,calm_relaxing,30,4
train,904__calm_relaxing__tpl_17,нужна спокойная акустическая музыка,calm_relaxing,35,4
train,904__calm_relaxing__tpl_1,подбери мягкий фоновый трек,calm_relaxing,27,4
train,904__dark_tense__tpl_19,подбери напряженный trailer-like трек,dark_tense,37,5
train,904__dark_tense__tpl_2,нужна драматичная музыка,dark_tense,24,3
train,904__dark_tense__tpl_7,подбери драматичный cinematic трек,dark_tense,34,4
train,904__dreamy_atmospheric__tpl_20,нужна музыка с мягкой кинематографичностью,dreamy_atmospheric,42,5
train,904__dreamy_atmospheric__tpl_21,хочу dreamy ambient музыку,dreamy_atmospheric,26,4
train,904__dreamy_atmospheric__tpl_29,нужна глубокая и мягкая атмосфера,dreamy_atmospheric,33,5
train,904__energetic_electronic__tpl_9,хочу музыку с плотным электронным звучанием,energetic_electronic,43,6
train,904__energetic_electronic__tpl_7,подбери трек для спортивного ролика,energetic_electronic,35,5
train,904__energetic_electronic__tpl_23,нужна динамичная современная музыка,energetic_electronic,35,4
train,904__happy_upbeat__tpl_2,нужна upbeat музыка для видео,happy_upbeat,29,5
train,904__happy_upbeat__tpl_13,подбери музыку для веселого ролика,happy_upbeat,34,5
train,904__happy_upbeat__tpl_3,хочу что-то светлое и жизнерадостное,happy_upbeat,36,6
train,904__romantic_warm__tpl_24,хочу спокойную теплую композицию,romantic_warm,32,4
train,904__romantic_warm__tpl_20,нужен теплый музыкальный фон,romantic_warm,28,4
train,904__romantic_warm__tpl_22,подбери нежный piano или guitar трек,romantic_warm,36,6
train,904__sad_melancholic__tpl_27,хочу трек для melancholic mood,sad_melancholic,30,5
train,904__sad_melancholic__tpl_3,хочу sad piano mood,sad_melancholic,19,4
train,904__sad_melancholic__tpl_14,нужна музыка с печальным оттенком,sad_melancholic,33,5
train,906__aggressive_intense__tpl_5,нужна музыка с сильным напором,aggressive_intense,30,5
train,906__aggressive_intense__tpl_22,подбери музыку для экстремального спорта,aggressive_intense,40,5
train,906__aggressive_intense__tpl_9,хочу что-то тяжелое и энергичное,aggressive_intense,32,6
train,906__calm_relaxing__tpl_28,подбери спокойную музыку для монтажа,calm_relaxing,36,5
train,906__calm_relaxing__tpl_0,хочу спокойную расслабляющую музыку,calm_relaxing,35,4
train,906__calm_relaxing__tpl_1,подбери мягкий фоновый трек,calm_relaxing,27,4
train,906__dark_tense__tpl_10,подбери трек для хоррор-атмосферы,dark_tense,33,5
train,906__dark_tense__tpl_25,подбери музыку для ночной мрачной сцены,dark_tense,39,6
train,906__dark_tense__tpl_1,подбери тревожный кинематографичный трек,dark_tense,40,4
train,906__dreamy_atmospheric__tpl_9,хочу мягкий dreamy soundtrack,dreamy_atmospheric,29,4
train,906__dreamy_atmospheric__tpl_11,нужна музыка для атмосферного монтажа,dreamy_atmospheric,37,5
train,906__dreamy_atmospheric__tpl_13,подбери музыку для видео с природой,dreamy_atmospheric,35,6
train,906__energetic_electronic__tpl_4,подбери музыку с сильной энергией,energetic_electronic,33,5
train,906__energetic_electronic__tpl_7,подбери трек для спортивного ролика,energetic_electronic,35,5
train,906__energetic_electronic__tpl_16,подбери энергичный dance трек,energetic_electronic,29,4
train,906__happy_upbeat__tpl_13,подбери музыку для веселого ролика,happy_upbeat,34,5
train,906__happy_upbeat__tpl_18,хочу трек с легкой праздничной атмосферой,happy_upbeat,41,6
train,906__happy_upbeat__tpl_21,хочу приятный бодрый поп-трек,happy_upbeat,29,5
train,906__romantic_warm__tpl_25,подбери трек для love mood,romantic_warm,26,5
train,906__romantic_warm__tpl_5,нужен мягкий эмоциональный фон,romantic_warm,30,4
train,906__romantic_warm__tpl_2,нужна музыка для нежного видео,romantic_warm,30,5
train,906__sad_melancholic__tpl_19,подбери грустную музыку для видео,sad_melancholic,33,5
train,906__sad_melancholic__tpl_27,хочу трек для melancholic mood,sad_melancholic,30,5
train,906__sad_melancholic__tpl_12,хочу трек с ностальгическим настроением,sad_melancholic,39,5
train,908__aggressive_intense__tpl_19,подбери музыку для брутальной сцены,aggressive_intense,35,5
train,908__aggressive_intense__tpl_21,хочу aggressive soundtrack,aggressive_intense,26,3
train,908__aggressive_intense__tpl_7,подбери мощную музыку для action видео,aggressive_intense,38,6
train,908__calm_relaxing__tpl_15,хочу что-то медитативное и мягкое,calm_relaxing,33,6
train,908__calm_relaxing__tpl_29,нужен нейтральный расслабляющий фон,calm_relaxing,35,4
train,908__calm_relaxing__tpl_18,хочу трек без агрессии и драматизма,calm_relaxing,35,6
train,908__dark_tense__tpl_4,подбери suspense soundtrack,dark_tense,27,3
train,908__dark_tense__tpl_7,подбери драматичный cinematic трек,dark_tense,34,4
train,908__dark_tense__tpl_14,нужен мрачный фон без веселья,dark_tense,29,5
train,908__dreamy_atmospheric__tpl_20,нужна музыка с мягкой кинематографичностью,dreamy_atmospheric,42,5
train,908__dreamy_atmospheric__tpl_8,нужна музыка с ощущением глубины,dreamy_atmospheric,32,5
train,908__dreamy_atmospheric__tpl_14,нужна мечтательная спокойная музыка,dreamy_atmospheric,35,4
train,908__energetic_electronic__tpl_8,нужна энергичная музыка для action видео,energetic_electronic,40,6
train,908__energetic_electronic__tpl_21,хочу электронный фон с энергией,energetic_electronic,31,5
train,908__energetic_electronic__tpl_0,хочу энергичную электронную музыку,energetic_electronic,34,4
train,908__happy_upbeat__tpl_28,подбери трек для happy mood,happy_upbeat,27,5
train,908__happy_upbeat__tpl_25,"подбери трек, который звучит позитивно",happy_upbeat,38,5
train,908__happy_upbeat__tpl_14,нужен uplifting трек,happy_upbeat,20,3
train,908__romantic_warm__tpl_28,подбери gentle warm soundtrack,romantic_warm,30,4
train,908__romantic_warm__tpl_9,хочу gentle romantic music,romantic_warm,26,4
train,908__romantic_warm__tpl_21,хочу музыку для красивого личного момента,romantic_warm,41,6
train,908__sad_melancholic__tpl_17,нужна эмоциональная музыка без радости,sad_melancholic,38,5
train,908__sad_melancholic__tpl_5,нужна медленная эмоциональная музыка,sad_melancholic,36,4
train,908__sad_melancholic__tpl_2,нужна музыка для грустного видео,sad_melancholic,32,5
train,909__aggressive_intense__tpl_14,нужна жесткая музыка для резкого монтажа,aggressive_intense,40,6
train,909__aggressive_intense__tpl_11,нужна музыка для экстремального ролика,aggressive_intense,38,5
train,909__aggressive_intense__tpl_18,хочу трек с тяжелой энергетикой,aggressive_intense,31,5
train,909__calm_relaxing__tpl_9,хочу плавный фоновый трек,calm_relaxing,25,4
train,909__calm_relaxing__tpl_20,"нужна музыка, которая не отвлекает",calm_relaxing,34,5
train,909__calm_relaxing__tpl_13,подбери спокойный трек для природы,calm_relaxing,34,5
train,909__dark_tense__tpl_22,подбери музыку для tense video,dark_tense,30,5
train,909__dark_tense__tpl_8,нужна музыка с ощущением опасности,dark_tense,34,5
train,909__dark_tense__tpl_14,нужен мрачный фон без веселья,dark_tense,29,5
train,909__dreamy_atmospheric__tpl_27,хочу легкий ambient фон,dreamy_atmospheric,23,4
train,909__dreamy_atmospheric__tpl_9,хочу мягкий dreamy soundtrack,dreamy_atmospheric,29,4
train,909__dreamy_atmospheric__tpl_6,хочу пространственный ambient фон,dreamy_atmospheric,33,4
train,909__energetic_electronic__tpl_12,хочу музыку с быстрым темпом,energetic_electronic,28,5
train,909__energetic_electronic__tpl_27,"хочу музыку, которая звучит современно и активно",energetic_electronic,48,7
train,909__energetic_electronic__tpl_15,хочу клубный электронный вайб,energetic_electronic,29,4
train,909__happy_upbeat__tpl_3,хочу что-то светлое и жизнерадостное,happy_upbeat,36,6
train,909__happy_upbeat__tpl_7,подбери позитивную музыку для приятного видео,happy_upbeat,45,6
train,909__happy_upbeat__tpl_12,хочу бодрую позитивную композицию,happy_upbeat,33,4
train,909__romantic_warm__tpl_18,хочу трек с уютным звучанием,romantic_warm,28,5
train,909__romantic_warm__tpl_11,нужна теплая спокойная композиция,romantic_warm,33,4
train,909__romantic_warm__tpl_9,хочу gentle romantic music,romantic_warm,26,4
train,909__sad_melancholic__tpl_22,подбери тихую меланхоличную композицию,sad_melancholic,38,4
train,909__sad_melancholic__tpl_9,хочу спокойную грустную музыку,sad_melancholic,30,4
train,909__sad_melancholic__tpl_0,хочу грустную меланхоличную музыку,sad_melancholic,34,4
val,120__aggressive_intense__tpl_7,подбери мощную музыку для action видео,aggressive_intense,38,6
val,120__aggressive_intense__tpl_4,подбери агрессивный саундтрек,aggressive_intense,29,3
val,120__calm_relaxing__tpl_11,нужна тихая и мягкая музыка,calm_relaxing,27,5
val,120__calm_relaxing__tpl_1,подбери мягкий фоновый трек,calm_relaxing,27,4
val,120__dark_tense__tpl_29,нужна кинематографичная темная музыка,dark_tense,37,4
val,120__dark_tense__tpl_10,подбери трек для хоррор-атмосферы,dark_tense,33,5
val,120__dreamy_atmospheric__tpl_28,подбери трек для dream mood,dreamy_atmospheric,27,5
val,120__dreamy_atmospheric__tpl_9,хочу мягкий dreamy soundtrack,dreamy_atmospheric,29,4
val,120__energetic_electronic__tpl_15,хочу клубный электронный вайб,energetic_electronic,29,4
val,120__energetic_electronic__tpl_12,хочу музыку с быстрым темпом,energetic_electronic,28,5
val,120__happy_upbeat__tpl_9,"хочу музыку, которая звучит радостно и тепло",happy_upbeat,44,7
val,120__happy_upbeat__tpl_24,хочу веселую музыку для яркого видео,happy_upbeat,36,6
val,120__romantic_warm__tpl_5,нужен мягкий эмоциональный фон,romantic_warm,30,4
val,120__romantic_warm__tpl_15,хочу приятную теплую музыку,romantic_warm,27,4
val,120__sad_melancholic__tpl_15,хочу melancholic background music,sad_melancholic,33,4
val,120__sad_melancholic__tpl_5,нужна медленная эмоциональная музыка,sad_melancholic,36,4
val,211__aggressive_intense__tpl_10,подбери hard rock или metal вайб,aggressive_intense,32,6
val,211__aggressive_intense__tpl_20,нужна сильная и напористая музыка,aggressive_intense,33,5
val,211__calm_relaxing__tpl_5,нужна музыка для медленного видео,calm_relaxing,33,5
val,211__calm_relaxing__tpl_23,нужен расслабленный музыкальный фон,calm_relaxing,35,4
val,211__dark_tense__tpl_16,подбери dark ambient трек,dark_tense,25,4
val,211__dark_tense__tpl_28,подбери трек для напряженного монтажа,dark_tense,37,5
val,211__dreamy_atmospheric__tpl_15,хочу трек с пространственным звучанием,dreamy_atmospheric,38,5
val,211__dreamy_atmospheric__tpl_8,нужна музыка с ощущением глубины,dreamy_atmospheric,32,5
val,211__energetic_electronic__tpl_0,хочу энергичную электронную музыку,energetic_electronic,34,4
val,211__energetic_electronic__tpl_27,"хочу музыку, которая звучит современно и активно",energetic_electronic,48,7
val,211__happy_upbeat__tpl_2,нужна upbeat музыка для видео,happy_upbeat,29,5
val,211__happy_upbeat__tpl_11,нужна музыка для счастливого момента,happy_upbeat,36,5
val,211__romantic_warm__tpl_8,нужна музыка для трогательного момента,romantic_warm,38,5
val,211__romantic_warm__tpl_24,хочу спокойную теплую композицию,romantic_warm,32,4
val,211__sad_melancholic__tpl_13,подбери грустный инструментальный фон,sad_melancholic,37,4
val,211__sad_melancholic__tpl_27,хочу трек для melancholic mood,sad_melancholic,30,5
val,613__aggressive_intense__tpl_22,подбери музыку для экстремального спорта,aggressive_intense,40,5
val,613__aggressive_intense__tpl_18,хочу трек с тяжелой энергетикой,aggressive_intense,31,5
val,613__calm_relaxing__tpl_15,хочу что-то медитативное и мягкое,calm_relaxing,33,6
val,613__calm_relaxing__tpl_16,подбери музыку для peaceful mood,calm_relaxing,32,5
val,613__dark_tense__tpl_6,хочу музыку для тревожной сцены,dark_tense,31,5
val,613__dark_tense__tpl_24,"хочу музыку, которая усиливает тревогу",dark_tense,38,5
val,613__dreamy_atmospheric__tpl_6,хочу пространственный ambient фон,dreamy_atmospheric,33,4
val,613__dreamy_atmospheric__tpl_14,нужна мечтательная спокойная музыка,dreamy_atmospheric,35,4
val,613__energetic_electronic__tpl_3,хочу быстрый электронный трек,energetic_electronic,29,4
val,613__energetic_electronic__tpl_4,подбери музыку с сильной энергией,energetic_electronic,33,5
val,613__happy_upbeat__tpl_0,хочу веселую позитивную музыку,happy_upbeat,30,4
val,613__happy_upbeat__tpl_10,подбери яркий и дружелюбный трек,happy_upbeat,32,5
val,613__romantic_warm__tpl_19,подбери романтическую фоновую музыку,romantic_warm,36,4
val,613__romantic_warm__tpl_17,нужна мягкая эмоциональная музыка,romantic_warm,33,4
val,613__sad_melancholic__tpl_12,хочу трек с ностальгическим настроением,sad_melancholic,39,5
val,613__sad_melancholic__tpl_17,нужна эмоциональная музыка без радости,sad_melancholic,38,5
val,616__aggressive_intense__tpl_3,хочу heavy rock настроение,aggressive_intense,26,4
val,616__aggressive_intense__tpl_5,нужна музыка с сильным напором,aggressive_intense,30,5
val,616__calm_relaxing__tpl_27,хочу мягкое спокойное звучание,calm_relaxing,30,4
val,616__calm_relaxing__tpl_10,подбери музыку без напряжения,calm_relaxing,29,4
val,616__dark_tense__tpl_29,нужна кинематографичная темная музыка,dark_tense,37,4
val,616__dark_tense__tpl_18,хочу что-то темное и кинематографичное,dark_tense,38,6
val,616__dreamy_atmospheric__tpl_13,подбери музыку для видео с природой,dreamy_atmospheric,35,6
val,616__dreamy_atmospheric__tpl_25,подбери атмосферный трек без агрессии,dreamy_atmospheric,37,5
val,616__energetic_electronic__tpl_0,хочу энергичную электронную музыку,energetic_electronic,34,4
val,616__energetic_electronic__tpl_24,хочу трек для спортивной нарезки,energetic_electronic,32,5
val,616__happy_upbeat__tpl_1,подбери радостный и бодрый трек,happy_upbeat,31,5
val,616__happy_upbeat__tpl_17,нужна позитивная музыка для короткого видео,happy_upbeat,43,6
val,616__romantic_warm__tpl_22,подбери нежный piano или guitar трек,romantic_warm,36,6
val,616__romantic_warm__tpl_26,нужна романтичная музыка для видео,romantic_warm,34,5
val,616__sad_melancholic__tpl_29,нужна эмоциональная и медленная композиция,sad_melancholic,42,5
val,616__sad_melancholic__tpl_11,нужна музыка для драматичного момента,sad_melancholic,37,5
val,627__aggressive_intense__tpl_16,подбери интенсивный роковый фон,aggressive_intense,31,4
val,627__aggressive_intense__tpl_19,подбери музыку для брутальной сцены,aggressive_intense,35,5
val,627__calm_relaxing__tpl_6,хочу мягкую и спокойную композицию,calm_relaxing,34,5
val,627__calm_relaxing__tpl_3,хочу ненавязчивую расслабленную музыку,calm_relaxing,38,4
val,627__dark_tense__tpl_24,"хочу музыку, которая усиливает тревогу",dark_tense,38,5
val,627__dark_tense__tpl_25,подбери музыку для ночной мрачной сцены,dark_tense,39,6
val,627__dreamy_atmospheric__tpl_6,хочу пространственный ambient фон,dreamy_atmospheric,33,4
val,627__dreamy_atmospheric__tpl_0,хочу атмосферную мечтательную музыку,dreamy_atmospheric,36,4
val,627__energetic_electronic__tpl_14,нужна музыка для монтажа с быстрыми кадрами,energetic_electronic,43,7
val,627__energetic_electronic__tpl_22,подбери трек для бодрого видео,energetic_electronic,30,5
val,627__happy_upbeat__tpl_6,хочу легкую радостную музыку,happy_upbeat,28,4
val,627__happy_upbeat__tpl_1,подбери радостный и бодрый трек,happy_upbeat,31,5
val,627__romantic_warm__tpl_16,подбери музыку для sentimental mood,romantic_warm,35,5
val,627__romantic_warm__tpl_24,хочу спокойную теплую композицию,romantic_warm,32,4
val,627__sad_melancholic__tpl_26,"нужна грустная, но мягкая музыка",sad_melancholic,32,5
val,627__sad_melancholic__tpl_6,хочу трек с ощущением грусти,sad_melancholic,28,5
val,804__aggressive_intense__tpl_19,подбери музыку для брутальной сцены,aggressive_intense,35,5
val,804__aggressive_intense__tpl_21,хочу aggressive soundtrack,aggressive_intense,26,3
val,804__calm_relaxing__tpl_10,подбери музыку без напряжения,calm_relaxing,29,4
val,804__calm_relaxing__tpl_17,нужна спокойная акустическая музыка,calm_relaxing,35,4
val,804__dark_tense__tpl_9,хочу dark cinematic music,dark_tense,25,4
val,804__dark_tense__tpl_29,нужна кинематографичная темная музыка,dark_tense,37,4
val,804__dreamy_atmospheric__tpl_5,нужен трек для мечтательного настроения,dreamy_atmospheric,39,5
val,804__dreamy_atmospheric__tpl_6,хочу пространственный ambient фон,dreamy_atmospheric,33,4
val,804__energetic_electronic__tpl_25,подбери музыку для быстрого темпа,energetic_electronic,33,5
val,804__energetic_electronic__tpl_24,хочу трек для спортивной нарезки,energetic_electronic,32,5
val,804__happy_upbeat__tpl_6,хочу легкую радостную музыку,happy_upbeat,28,4
val,804__happy_upbeat__tpl_14,нужен uplifting трек,happy_upbeat,20,3
val,804__romantic_warm__tpl_7,подбери романтичный instrumental трек,romantic_warm,37,4
val,804__romantic_warm__tpl_22,подбери нежный piano или guitar трек,romantic_warm,36,6
val,804__sad_melancholic__tpl_7,подбери музыку для печальной сцены,sad_melancholic,34,5
val,804__sad_melancholic__tpl_29,нужна эмоциональная и медленная композиция,sad_melancholic,42,5
val,806__aggressive_intense__tpl_5,нужна музыка с сильным напором,aggressive_intense,30,5
val,806__aggressive_intense__tpl_1,подбери мощный агрессивный трек,aggressive_intense,31,4
val,806__calm_relaxing__tpl_15,хочу что-то медитативное и мягкое,calm_relaxing,33,6
val,806__calm_relaxing__tpl_29,нужен нейтральный расслабляющий фон,calm_relaxing,35,4
val,806__dark_tense__tpl_5,нужен темный напряженный фон,dark_tense,28,4
val,806__dark_tense__tpl_7,подбери драматичный cinematic трек,dark_tense,34,4
val,806__dreamy_atmospheric__tpl_9,хочу мягкий dreamy soundtrack,dreamy_atmospheric,29,4
val,806__dreamy_atmospheric__tpl_3,хочу dreamy background music,dreamy_atmospheric,28,4
val,806__energetic_electronic__tpl_17,"нужна музыка, которая добавляет движение",energetic_electronic,40,5
val,806__energetic_electronic__tpl_24,хочу трек для спортивной нарезки,energetic_electronic,32,5
val,806__happy_upbeat__tpl_14,нужен uplifting трек,happy_upbeat,20,3
val,806__happy_upbeat__tpl_27,"хочу что-то легкое, доброе и позитивное",happy_upbeat,39,7
val,806__romantic_warm__tpl_28,подбери gentle warm soundtrack,romantic_warm,30,4
val,806__romantic_warm__tpl_20,нужен теплый музыкальный фон,romantic_warm,28,4
val,806__sad_melancholic__tpl_8,нужна меланхоличная атмосфера,sad_melancholic,29,3
val,806__sad_melancholic__tpl_23,нужен sad cinematic фон,sad_melancholic,23,4
val,815__aggressive_intense__tpl_9,хочу что-то тяжелое и энергичное,aggressive_intense,32,6
val,815__aggressive_intense__tpl_26,нужна музыка с максимальным драйвом,aggressive_intense,35,5
val,815__calm_relaxing__tpl_11,нужна тихая и мягкая музыка,calm_relaxing,27,5
val,815__calm_relaxing__tpl_18,хочу трек без агрессии и драматизма,calm_relaxing,35,6
val,815__dark_tense__tpl_29,нужна кинематографичная темная музыка,dark_tense,37,4
val,815__dark_tense__tpl_21,хочу трек с мрачным настроением,dark_tense,31,5
val,815__dreamy_atmospheric__tpl_12,хочу ambient cinematic mood,dreamy_atmospheric,27,4
val,815__dreamy_atmospheric__tpl_17,нужен воздушный фон для визуала,dreamy_atmospheric,31,5
val,815__energetic_electronic__tpl_12,хочу музыку с быстрым темпом,energetic_electronic,28,5
val,815__energetic_electronic__tpl_23,нужна динамичная современная музыка,energetic_electronic,35,4
val,815__happy_upbeat__tpl_11,нужна музыка для счастливого момента,happy_upbeat,36,5
val,815__happy_upbeat__tpl_15,хочу солнечную и приятную музыку,happy_upbeat,32,5
val,815__romantic_warm__tpl_18,хочу трек с уютным звучанием,romantic_warm,28,5
val,815__romantic_warm__tpl_7,подбери романтичный instrumental трек,romantic_warm,37,4
val,815__sad_melancholic__tpl_20,нужен трек для трогательной сцены,sad_melancholic,33,5
val,815__sad_melancholic__tpl_23,нужен sad cinematic фон,sad_melancholic,23,4
val,718__aggressive_intense__tpl_7,подбери мощную музыку для action видео,aggressive_intense,38,6
val,718__aggressive_intense__tpl_5,нужна музыка с сильным напором,aggressive_intense,30,5
val,718__calm_relaxing__tpl_26,нужна музыка для slow mood,calm_relaxing,26,5
val,718__calm_relaxing__tpl_9,хочу плавный фоновый трек,calm_relaxing,25,4
val,718__dark_tense__tpl_10,подбери трек для хоррор-атмосферы,dark_tense,33,5
val,718__dark_tense__tpl_12,хочу тревожный саундтрек,dark_tense,24,3
val,718__dreamy_atmospheric__tpl_6,хочу пространственный ambient фон,dreamy_atmospheric,33,4
val,718__dreamy_atmospheric__tpl_15,хочу трек с пространственным звучанием,dreamy_atmospheric,38,5
val,718__energetic_electronic__tpl_6,хочу электронную музыку для движения,energetic_electronic,36,5
val,718__energetic_electronic__tpl_0,хочу энергичную электронную музыку,energetic_electronic,34,4
val,718__happy_upbeat__tpl_5,нужен веселый трек без мрачной атмосферы,happy_upbeat,40,6
val,718__happy_upbeat__tpl_15,хочу солнечную и приятную музыку,happy_upbeat,32,5
val,718__romantic_warm__tpl_29,нужна нежная музыка без резкости,romantic_warm,32,5
val,718__romantic_warm__tpl_26,нужна романтичная музыка для видео,romantic_warm,34,5
val,718__sad_melancholic__tpl_10,подбери emotional sad трек,sad_melancholic,26,4
val,718__sad_melancholic__tpl_2,нужна музыка для грустного видео,sad_melancholic,32,5
val,719__aggressive_intense__tpl_21,хочу aggressive soundtrack,aggressive_intense,26,3
val,719__aggressive_intense__tpl_7,подбери мощную музыку для action видео,aggressive_intense,38,6
val,719__calm_relaxing__tpl_23,нужен расслабленный музыкальный фон,calm_relaxing,35,4
val,719__calm_relaxing__tpl_13,подбери спокойный трек для природы,calm_relaxing,34,5
val,719__dark_tense__tpl_11,нужна напряженная музыка для видео,dark_tense,34,5
val,719__dark_tense__tpl_24,"хочу музыку, которая усиливает тревогу",dark_tense,38,5
val,719__dreamy_atmospheric__tpl_15,хочу трек с пространственным звучанием,dreamy_atmospheric,38,5
val,719__dreamy_atmospheric__tpl_16,подбери атмосферную instrumental музыку,dreamy_atmospheric,39,4
val,719__energetic_electronic__tpl_23,нужна динамичная современная музыка,energetic_electronic,35,4
val,719__energetic_electronic__tpl_0,хочу энергичную электронную музыку,energetic_electronic,34,4
val,719__happy_upbeat__tpl_5,нужен веселый трек без мрачной атмосферы,happy_upbeat,40,6
val,719__happy_upbeat__tpl_0,хочу веселую позитивную музыку,happy_upbeat,30,4
val,719__romantic_warm__tpl_13,подбери warm acoustic трек,romantic_warm,26,4
val,719__romantic_warm__tpl_16,подбери музыку для sentimental mood,romantic_warm,35,5
val,719__sad_melancholic__tpl_23,нужен sad cinematic фон,sad_melancholic,23,4
val,719__sad_melancholic__tpl_13,подбери грустный инструментальный фон,sad_melancholic,37,4
val,301__aggressive_intense__tpl_25,подбери трек для angry mood,aggressive_intense,27,5
val,301__aggressive_intense__tpl_1,подбери мощный агрессивный трек,aggressive_intense,31,4
val,301__calm_relaxing__tpl_18,хочу трек без агрессии и драматизма,calm_relaxing,35,6
val,301__calm_relaxing__tpl_23,нужен расслабленный музыкальный фон,calm_relaxing,35,4
val,301__dark_tense__tpl_6,хочу музыку для тревожной сцены,dark_tense,31,5
val,301__dark_tense__tpl_7,подбери драматичный cinematic трек,dark_tense,34,4
val,301__dreamy_atmospheric__tpl_3,хочу dreamy background music,dreamy_atmospheric,28,4
val,301__dreamy_atmospheric__tpl_16,подбери атмосферную instrumental музыку,dreamy_atmospheric,39,4
val,301__energetic_electronic__tpl_26,нужен energetic electronic soundtrack,energetic_electronic,37,4
val,301__energetic_electronic__tpl_2,нужна музыка для активного видео,energetic_electronic,32,5
val,301__happy_upbeat__tpl_7,подбери позитивную музыку для приятного видео,happy_upbeat,45,6
val,301__happy_upbeat__tpl_17,нужна позитивная музыка для короткого видео,happy_upbeat,43,6
val,301__romantic_warm__tpl_10,подбери мягкую музыку для пары,romantic_warm,30,5
val,301__romantic_warm__tpl_14,нужен романтический фон без драматизма,romantic_warm,38,5
val,301__sad_melancholic__tpl_14,нужна музыка с печальным оттенком,sad_melancholic,33,5
val,301__sad_melancholic__tpl_12,хочу трек с ностальгическим настроением,sad_melancholic,39,5
val,305__aggressive_intense__tpl_13,подбери трек с мощными гитарами,aggressive_intense,31,5
val,305__aggressive_intense__tpl_7,подбери мощную музыку для action видео,aggressive_intense,38,6
val,305__calm_relaxing__tpl_10,подбери музыку без напряжения,calm_relaxing,29,4
val,305__calm_relaxing__tpl_8,нужна музыка для спокойной атмосферы,calm_relaxing,36,5
val,305__dark_tense__tpl_8,нужна музыка с ощущением опасности,dark_tense,34,5
val,305__dark_tense__tpl_29,нужна кинематографичная темная музыка,dark_tense,37,4
val,305__dreamy_atmospheric__tpl_8,нужна музыка с ощущением глубины,dreamy_atmospheric,32,5
val,305__dreamy_atmospheric__tpl_2,нужна глубокая атмосферная музыка,dreamy_atmospheric,33,4
val,305__energetic_electronic__tpl_27,"хочу музыку, которая звучит современно и активно",energetic_electronic,48,7
val,305__energetic_electronic__tpl_11,нужен трек с драйвом,energetic_electronic,20,4
val,305__happy_upbeat__tpl_5,нужен веселый трек без мрачной атмосферы,happy_upbeat,40,6
val,305__happy_upbeat__tpl_18,хочу трек с легкой праздничной атмосферой,happy_upbeat,41,6
val,305__romantic_warm__tpl_4,подбери музыку с ощущением любви,romantic_warm,32,5
val,305__romantic_warm__tpl_1,подбери мягкий романтический трек,romantic_warm,33,4
val,305__sad_melancholic__tpl_22,подбери тихую меланхоличную композицию,sad_melancholic,38,4
val,305__sad_melancholic__tpl_8,нужна меланхоличная атмосфера,sad_melancholic,29,3
val,405__aggressive_intense__tpl_27,хочу мощный intense rock трек,aggressive_intense,29,5
val,405__aggressive_intense__tpl_16,подбери интенсивный роковый фон,aggressive_intense,31,4
val,405__calm_relaxing__tpl_6,хочу мягкую и спокойную композицию,calm_relaxing,34,5
val,405__calm_relaxing__tpl_5,нужна музыка для медленного видео,calm_relaxing,33,5
val,405__dark_tense__tpl_2,нужна драматичная музыка,dark_tense,24,3
val,405__dark_tense__tpl_29,нужна кинематографичная темная музыка,dark_tense,37,4
val,405__dreamy_atmospheric__tpl_21,хочу dreamy ambient музыку,dreamy_atmospheric,26,4
val,405__dreamy_atmospheric__tpl_25,подбери атмосферный трек без агрессии,dreamy_atmospheric,37,5
val,405__energetic_electronic__tpl_19,подбери трек для активного городского видео,energetic_electronic,43,6
val,405__energetic_electronic__tpl_9,хочу музыку с плотным электронным звучанием,energetic_electronic,43,6
val,405__happy_upbeat__tpl_29,нужна бодрая и светлая музыка,happy_upbeat,29,5
val,405__happy_upbeat__tpl_9,"хочу музыку, которая звучит радостно и тепло",happy_upbeat,44,7
val,405__romantic_warm__tpl_21,хочу музыку для красивого личного момента,romantic_warm,41,6
val,405__romantic_warm__tpl_9,хочу gentle romantic music,romantic_warm,26,4
val,405__sad_melancholic__tpl_10,подбери emotional sad трек,sad_melancholic,26,4
val,405__sad_melancholic__tpl_20,нужен трек для трогательной сцены,sad_melancholic,33,5
val,901__aggressive_intense__tpl_27,хочу мощный intense rock трек,aggressive_intense,29,5
val,901__aggressive_intense__tpl_7,подбери мощную музыку для action видео,aggressive_intense,38,6
